Processed_Title,label_st1,label
Andy Cohen tests positive for coronavirus,288,tests_positive_coronavirus_breaking
Here Is What We Know About The Coronavirus At A Glance 3 7 20,58,20
"5 movies that have been drastically impacted by the coronavirus, from 'Mulan' to 'No Time to Die'",757,look_office_coronavirus_pandemic
Akufo Addo 'imported' coronavirus to Ghana Kwame Dzokoto,469,coronavirus_orphanage_prevention
Thieves raid village shop wearing coronavirus masks,46,wearing_mask_people_head
Europe Coronavirus Death Count Reaches 1 Lakh: Report,1010,grows_lakh_case_coronavirus
LabCorp to make coronavirus test available for ordering in,448,makes_direct_coronavirus_test
Coronavirus: 49 new cases of COVID 19 recorded in Victoria,704,coronavirus_supermarket_worker
Indians light lamps to heed Modi's call for coronavirus comradeship,208,light_darkness_coronavirus_battle
Coronavirus latest: BA suspends all direct flights to and from China,557,suspends_flight_coronavirus
Cocrystal Pharma up 36% after hours on launch of coronavirus program,746,surges_%_coronavirus
Medical experts answer your questions about coronavirus,1232,questions_question_coronavirus_expert
3 Vitamins for Your Children to Protect Against Coronavirus,893,coronavirus_child
Coronavirus: 4 admitted in Nagpur hospital return home without,307,flee_hospital_coronavirus
confirms its first person to person coronavirus transmission,-1,coronavirus_coronavirus_case
People are making up coronavirus themed episodes of 'The Office',-1,coronavirus_coronavirus_case
France To Shut Down All Non Essential Businesses Amid Coronavirus Fears,744,close_business_coronavirus_school
Placido Domingo Tested Positive For Coronavirus,13,tests_positive_coronavirus_opera
Denmark Registers First Death From Coronavirus Related Complications Reports,115,announces_death_coronavirus_patient
Coronavirus Update: Necessity Is The Mother Of Adaptation,1266,coronavirus_nightmare_prayer
EU pledges EUR4.9 billion at coronavirus fundraising concert,1031,raise_euro_coronavirus_research
There's a reason why you're so freaked out by the coronavirus,1100,terrifies_coronavirus_awareness
Coronavirus kits to be sold only on doctors' prescription: FDA,393,coronavirus_fight_drug
"Coronavirus updates: US records over 67,000 new cases in a single day",1014,surpasses_case_coronavirus_day
Bitcoin crosses $9k as coronavirus concerns grow,572,coronavirus_market
Coronavirus: Lagos discharges 55 more patients,66,coronavirus_discharge_patient
5 journalists found to have Coronavirus symptoms in Vijayawada,-1,coronavirus_coronavirus_case
Flame of remembrance shines on through coronavirus lockdown,-1,coronavirus_coronavirus_case
Aurangabad tourism witnesses slump amid coronavirus scare,732,coronavirus_pinch_holiday
Patrick Ewing Is Recovering In The Hospital From Coronavirus,344,tests_positive_basketball_legend
FCT confirms 52 new cases of coronavirus,1159,confirms_case_coronavirus_death
Coronavirus: I'm negative Dangote confirms,-1,coronavirus_coronavirus_case
"Coronavirus: Several US hospitals using hydroxychloroquine for treating patients, says report",718,approves_patient_coronavirus_emergency
Renault scraps 2019 dividend over coronavirus crisis (OTCMKTS:RNSDF) ,-1,coronavirus_coronavirus_case
Coronavirus world round up: arthritis drug may aid coronavirus fight,393,coronavirus_fight_drug
"Rajasthan Treats Coronavirus Patients With Swine Flu, Malaria, HIV Drugs",919,screened_kaadha_people_coronavirus
"Trump announces a national emergency, 'two very big words,' over the coronavirus",257,declares_emergency_coronavirus
"Coronavirus: IndiGo suspends flights to Chengdu, Hong Kong",438,coronavirus_suspension_indigo_flight
Two People In UK Test Positive For Coronavirus: Health Officials,625,test_people_coronavirus
Moscow plans coronavirus medical centre on Chinese model,166,starts_construction_coronavirus_hospital
Coronavirus impact on GDP of advanced economies will be felt for years to come: Fitch,928,says_impact_ass_review
Coronavirus case likely in Scotland in coming days,114,warns_coronavirus_people_mutation
Coronavirus a recipe for disaster for German potatoes,998,struggling_coronavirus_farmer
Banks offer coronavirus relief for small businesses,1092,announces_relief_business_coronavirus
Eye Opener: Coronavirus cases rise in three of U.S.' biggest states,905,voted_hotspot_coronavirus_case
Checklist: What You Need to Know About Coronavirus,1204,lists_measure_coronavirus_tip
Screening for coronavirus begins,1058,says_testing_coronavirus_doctor
Wuhan Lab As Coronavirus Source Gains Traction,851,trump_lab_coronavirus_report
Does 5G cause coronavirus ? ,146,suppress_content_g_coronavirus
What Trump's Twitter Feed Tells Him About the Coronavirus,776,claims_hunch_coronavirus_expert
Coronavirus Infections In Germany Rise By 45 To 684,227,rise_infection_coronavirus_update
"Chileans rediscover community kitchens as coronavirus, and hunger,.",-1,coronavirus_coronavirus_case
Two First Cases of Coronavirus Confirmed in Russia,110,confirms_case_coronavirus
Coronavirus Economy Especially Harsh for Transgender People,835,shift_struggle_coronavirus_father
"Vegas Strip casino operator closes clubs, citing coronavirus",479,closes_casinos_coronavirus_spread
Volkswagen Employees In Beijing To Work From Home For 2 Weeks Due To Coronavirus Reports,251,work_employee_coronavirus_week
Coronavirus could infect 'millions' of Americans,967,reported_news_coronavirus_case
How Hard Will the Wuhan Coronavirus Hit Chinese Stocks ? ,688,coronavirus_growth_economy_outbreak
"Toll from coronavirus in China reaches 3,042",1176,reaches_case_coronavirus_toll
"Coronavirus : Shortage of masks, sanitisers in Noida, Ghaziabad",414,coronavirus_passenger_mask
Capitol Police officer tests positive for coronavirus,609,tests_positive_coronavirus_officer
Trump creates coronavirus task force,604,force_trump_coronavirus_task
Coronavirus: Government 'looking at' isolating whole households amid COVID 19 outbreak,926,break_advice_coronavirus_lockdown
Number of coronavirus infections in China surpasses SARS epidemic,1181,surpasses_outbreak_coronavirus_case
Coronavirus spreads to Trump country,868,faces_crisis_coronavirus_presidency
"Coronavirus deaths rise to six, cases to 426 in Arkansas",495,sees_case_coronavirus
Coronavirus: Boris Johnson's pregnant fiancee Carrie Symonds has had symptoms of coronavirus,170,pledges_ps46_coronavirus_vaccine
Coronavirus Update: Over 100 New Coronavirus Cases Reported In Pennsylvania As Statewide Total Rises To 479,741,reports_case_coronavirus
Better Coronavirus Stock: Biogen or BioNTech ? ,511,stock_rally_coronavirus_%
First coronavirus patient from Karachi recovers,795,recovers_coronavirus_patient
"If You're Worried About the New Coronavirus, How to Protect Yourself",1197,ways_coronavirus_doctor
Will The Election Take A Backseat To Coronavirus ? ,-1,coronavirus_coronavirus_case
Crisis Counselor Attacks Coronavirus Anxiety With Smartphone,382,anxiety_symptom_coronavirus
UAE Health Ministry Reports First Case of Coronavirus,670,confirms_case_coronavirus
Canada's British Columbia reports first coronavirus case with.,685,reports_coronavirus_region
Cameroon reports second case of coronavirus,197,stumble_case_coronavirus_health
"As the U.K.'s Coronavirus Cases Mount, Brits are Evoking 'Blitz Spirit'",-1,coronavirus_coronavirus_case
Union Health Minister holds review meeting with states on coronavirus,965,speaks_official_coronavirus_ministry
POLL: Are you concerned about the coronavirus ? ,1144,worried_shot_coronavirus_flu
House panel to hold hearing on response to coronavirus,-1,coronavirus_coronavirus_case
Politics Is Spreading Faster Than Coronavirus In DC,418,colouring_campaign_coronavirus_handling
Health minister defends coronavirus tests,1115,awaits_inhabitants_coronavirus_government
Indonesia Mosque Council to Disinfect Mosques amid Coronavirus,440,closes_school_capital_coronavirus
The Total Number Of Confirmed Coronavirus Disease (COVID 19) Cases,1130,coronavirus_thrombus_case
Coronavirus disrupts college spring break travel,1028,coronavirus_appearance_official
Johnson & Johnson working on vaccine for coronavirus,212,race_vaccine_coronavirus
Coronavirus: Covid 19 could last 2 years,580,felt_coronavirus_pandemic
"Number of coronavirus cases in Germany rises to 52,547 RKI",224,rises_number_case
Thai Government Admits Unable To Stop Spread Of Coronavirus,660,alleged_riot_prison_rumor
Trump to scale back coronavirus press conferences after disinfectant comment: report,921,report_briefings_coronavirus_press
"If you want to avoid the coronavirus, avoid this public place above all others",1196,tips_coronavirus_mind
48 returning OFWs to Bohol negative for new coronavirus,1084,ticks_coronavirus_clock_observation
Cambodia bars entry from five countries as coronavirus cases increase,157,tightens_case_tourist_emergency
Can breathing techniques really help coronavirus sufferers ? ,15,help_spread_coronavirus_lung
Starbucks will no longer fill your personal cup because of the coronavirus,787,coronavirus_use_cup
Coronavirus: Malaysia arrests hundreds for violating restrictions,182,reports_case_coronavirus_death
Doctor's stomach churning answer to simple coronavirus question,1222,apologizes_coronavirus_doctor_question
US police officers test positive for coronavirus,609,tests_positive_coronavirus_officer
Mel Gibson has recovered from coronavirus after weeklong hospitalization: Mel Gibson has recovered from coronavirus,932,recovered_coronavirus_hospitalisation
"Mexico's official coronavirus death toll hits 46,000",717,denies_case_coronavirus_death
Communicating Through the Coronavirus Crisis,1239,covid_notification_commentator_life
Man Diagnosed with Wuhan Coronavirus Is Being Treated Largely by a Robot,18,robots_doctor_coronavirus_debut
Coronavirus: Senate sends critical message to Nigerian government,429,dies_ambassador_leader_aide
"Educational Institutes, Offices Turned Online Amid Coronavirus Pandemic",860,closes_school_coronavirus
Coronavirus toll reaches 106 in China,349,reaches_people_coronavirus_toll
Coronavirus: A timeline of Dominic Cummings' movements,1260,coronavirus_adeboye_news
"The science behind coronavirus: reasons to be afraid, or reassured",1100,terrifies_coronavirus_awareness
"Bill Gates: Until coronavirus vaccine, world won't be 'truly normal'",59,snag_vaccine_coronavirus
Coronavirus: Hockey players exercise caution Times of India,922,coronavirus_event_sport
Spanish Princess Maria Teresa First Royal To Die From Coronavirus,84,dies_coronavirus_president
Spanish Prime Minister Sanchez confirms Spain to be put on lockdown over coronavirus,954,impose_lockdown_coronavirus
Coronavirus: What is the meaning of the R number ? ,1151,coronavirus_transmission_glance
"Pakistan reports 2,000 new coronavirus cases",945,reports_spike_case_coronavirus
'Beyond busy': Cotsco gets a sales boost from the coronavirus,1093,changing_disruption_coronavirus_business
US confirms first case of person to person spread of coronavirus,185,spread_case_person_coronavirus
"Recovery from coronavirus may not confer immunity, warn experts",984,updates_immunity_recovery_coronavirus
George Mason University reacts to unconfirmed Coronavirus reports,-1,coronavirus_coronavirus_case
"'Hurt, shame and suffering': Life in Dixie's coronavirus hotspot",904,birx_fear_coronavirus_case
"Philippines has 2 new coronavirus cases, total now at 5",179,reports_case_coronavirus_death
Foxconn doesn't expect coronavirus impact,773,coronavirus_run_pace
Brit newborn 'tests positive for coronavirus' becoming world's youngest victim,124,newborn_baby_coronavirus
"Coronavirus: Mexico deaths pass 10,000 as restrictions eased",716,"climb_10,000_death_coronavirus"
"U.S. 'Not Necessarily' On Same Coronavirus Path As Italy, Top Disease Expert Says",-1,coronavirus_coronavirus_case
EU Ministers Meet to Tackle Coronavirus Outbreak,965,speaks_official_coronavirus_ministry
Conor McGregor: Irish fighter clarifies that aunt did not die from coronavirus,450,dies_response_coronavirus_father
Scott Thompson: Canada is set to bring home citizens in China due to coronavirus,825,outbreak_canadians_coronavirus
